Id,child_2020_sum,child_2025_sum,child_2030_sum,child_2035_sum,labor_2020_sum,labor_2025_sum,labor_2030_sum,labor_2035_sum,old_2020_sum,old_2025_sum,old_2030_sum,old_2035_sum
70,969.3435540402719,969.3435540402719,969.3435540402719,969.3435540402719,4029.892510650511,4052.696453094777,3982.0660505673104,3620.525873674295,563.5885042764658,806.0186387087656,1200.085718130977,1686.6913888288314
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,5.076018354063881,5.076018354063881,5.076018354063881,5.076018354063881,28.10951540422217,28.56029434600891,28.686664682671857,26.966432204595886,2.2615221778357144,3.3867030559502638,5.459107272202431,8.667834684619201
76,362.84556091945865,362.84556091945865,362.84556091945865,362.84556091945865,2087.49223065075,2096.0087753048438,2090.33332657125,1992.5551473716405,82.52764097072121,130.9240057570027,220.38905934820906,367.36280287639005
77,20.495128239610292,20.495128239610292,20.495128239610292,20.495128239610292,101.63749016126329,103.26741172276994,103.72433110547982,97.50437788072205,8.826655536763882,13.218205518117362,21.306741387090934,33.83030655974609
78,809.057891282455,809.057891282455,809.057891282455,809.057891282455,4026.1272796973994,4048.9096087707962,3978.345308147801,3617.143249420361,320.6213373840381,458.5379491040089,682.7196703147852,959.5460819428761
79,22.628915500580558,22.628915500580558,22.628915500580558,22.628915500580558,128.12911401805133,130.18386504574622,130.75988286799367,122.91870625671864,5.566577680482277,8.336130727648106,13.437207692685952,21.335264793634057
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,341.22318990998053,341.22318990998053,341.22318990998053,341.22318990998053,1475.981073110297,1484.333268882022,1458.4642031422816,1326.0472217059375,243.791884571352,348.6599841072481,519.1217668182283,729.6131911464735
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,14.047283557699355,14.047283557699355,14.047283557699355,14.047283557699355,118.84286756933973,120.74869847809926,121.28297629953413,114.01009958692308,5.401038086039692,8.088230158078398,13.037610145719109,20.700794245074743
85,26.106391306964493,26.106391306964493,26.106391306964493,26.106391306964493,131.62489762899904,133.2449252508362,133.21235301221557,123.30370687249146,11.919847606874274,17.147080458800772,26.171809133500176,40.00027622417175
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,21.86493175988275,21.86493175988275,21.86493175988275,21.86493175988275,120.79464324496902,122.28139723135956,122.25150150977625,113.15813784588579,14.678876872014971,21.116034637793156,32.22967572435966,49.25895210214131
88,41.010259994114286,41.010259994114286,41.010259994114286,41.010259994114286,278.5058733803805,279.64213777762467,278.88496224735,265.83972493961505,10.756403506873017,17.064239505408366,28.72484486035715,47.88096015443532
