Id,JDNAME,ratio_pop,ratio_child,ratio_labor,ratio_old
11519,南山,0.961087074,1.120462464,0.918695989,1.223089443
11520,光明,0.929911199,1.729660972,0.802449921,2.442796549
11521,沙头,1.218733137,1.135413164,1.261032322,0.917112429
11522,龙田,0.55828226,0.581945191,0.55793284,0.48795227
11523,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
11524,龙城,1.032790398,1.534438793,0.913494517,1.828797433
11525,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11526,航城,1.099995116,1.499080794,1.052127897,1.333922652
11527,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
11528,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
11529,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11530,民治,1.831956428,3.464319524,1.598459078,4.035224565
11531,石井,1.095186477,0.83476986,1.138440047,1.071651988
11532,园山,1.307601366,1.42019498,1.296267564,1.166472805
11533,清水河,0.869689725,1.025353918,0.836546113,0.95397477
11534,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11535,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
11536,航城,1.099995116,1.499080794,1.052127897,1.333922652
11537,新桥,1.151349327,1.693095925,1.090308406,1.338545407
11538,新安,1.096075918,1.859223965,0.96771805,1.983177573
11539,观澜,0.879911918,1.167959005,0.843848794,1.091015454
11540,坂田,1.868042149,3.107379837,1.704528568,3.085177833
11541,福城,1.297196789,1.62272861,1.258331072,1.48207438
11542,南湾,1.729824152,2.266522878,1.606304647,2.734644297
11543,园山,1.307601366,1.42019498,1.296267564,1.166472805
11544,新桥,1.151349327,1.693095925,1.090308406,1.338545407
11545,福永,1.30367256,1.959614418,1.224718292,1.697400331
11546,园山,1.307601366,1.42019498,1.296267564,1.166472805
11547,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11548,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11549,园山,1.307601366,1.42019498,1.296267564,1.166472805
11550,平湖,0.879836468,1.058752781,0.852515303,0.9394891
11551,光明,0.929911199,1.729660972,0.802449921,2.442796549
11552,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11553,石岩,1.463832996,2.01273977,1.397455731,1.786847207
11554,新桥,1.151349327,1.693095925,1.090308406,1.338545407
11555,东晓,2.092662181,3.122468633,1.903274604,2.298147176
11556,园岭,0.960639704,1.385002775,0.84308188,1.498173459
11557,福城,1.297196789,1.62272861,1.258331072,1.48207438
11558,石井,1.095186477,0.83476986,1.138440047,1.071651988
11559,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11560,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
11561,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
11562,光明,0.929911199,1.729660972,0.802449921,2.442796549
11563,公明,1.096042471,1.73918053,1.022954368,1.33889803
11564,民治,1.831956428,3.464319524,1.598459078,4.035224565
11565,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
11566,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
11567,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11568,龙城,1.032790398,1.534438793,0.913494517,1.828797433
11569,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
11570,观湖,1.361897993,2.347528484,1.238478236,2.111823904
11571,航城,1.099995116,1.499080794,1.052127897,1.333922652
11572,新湖,1.006229174,1.280551781,0.972446616,1.196007592
11573,大浪,1.27398401,1.995108214,1.189943817,1.615465016
11574,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11575,观湖,1.361897993,2.347528484,1.238478236,2.111823904
11576,南湾,1.729824152,2.266522878,1.606304647,2.734644297
11577,东湖,2.718477582,4.241413565,2.362029002,4.121560777
11578,民治,1.831956428,3.464319524,1.598459078,4.035224565
11579,福海,1.044401683,1.256956045,1.025150175,0.962315622
11580,龙田,0.55828226,0.581945191,0.55793284,0.48795227
11581,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11582,沙头,1.218733137,1.135413164,1.261032322,0.917112429
11583,观澜,0.879911918,1.167959005,0.843848794,1.091015454
11584,福永,1.30367256,1.959614418,1.224718292,1.697400331
11585,龙田,0.55828226,0.581945191,0.55793284,0.48795227
11586,坂田,1.868042149,3.107379837,1.704528568,3.085177833
11587,招商,0.698220414,0.85345792,0.63570293,1.281710956
11588,福田,1.162937815,1.381736609,1.145141306,0.96554888
11589,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11590,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11591,坂田,1.868042149,3.107379837,1.704528568,3.085177833
11592,观湖,1.361897993,2.347528484,1.238478236,2.111823904
11593,民治,1.831956428,3.464319524,1.598459078,4.035224565
11594,福永,1.30367256,1.959614418,1.224718292,1.697400331
11595,福保,1.533961032,2.023869224,1.401277409,2.074928431
11596,新湖,1.006229174,1.280551781,0.972446616,1.196007592
11597,坪地,0.862559819,0.909160933,0.856301772,0.836471827
11598,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11599,沙井,0.894402413,1.228040985,0.855552605,1.051024182
11600,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11601,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11602,马峦,1.118321354,1.350914941,1.074899653,1.241103468
11603,坪地,0.862559819,0.909160933,0.856301772,0.836471827
11604,石井,1.095186477,0.83476986,1.138440047,1.071651988
11605,石岩,1.463832996,2.01273977,1.397455731,1.786847207
11606,南山,0.961087074,1.120462464,0.918695989,1.223089443
11607,新安,1.096075918,1.859223965,0.96771805,1.983177573
11608,布吉,2.322690306,3.622814124,2.033950946,4.356544004
11609,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
11610,桃源,0.920192043,1.08840051,0.87629484,1.22730542
11611,石井,1.095186477,0.83476986,1.138440047,1.071651988
11612,盐田,0.529857404,0.701054974,0.497152473,0.636912108
11613,龙华,1.597569043,2.400187451,1.498110496,2.173665143
11614,石岩,1.463832996,2.01273977,1.397455731,1.786847207
11615,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
11616,石井,1.095186477,0.83476986,1.138440047,1.071651988
11617,莲塘,3.759719756,4.871667487,3.44154085,5.515602633
11618,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
11619,盐田,0.529857404,0.701054974,0.497152473,0.636912108
11620,坪地,0.862559819,0.909160933,0.856301772,0.836471827
11621,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11622,松岗,0.80411268,1.296844841,0.745411299,1.079422783
11623,龙田,0.55828226,0.581945191,0.55793284,0.48795227
11624,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
11625,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11626,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
11627,南湾,1.729824152,2.266522878,1.606304647,2.734644297
11628,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
11629,新湖,1.006229174,1.280551781,0.972446616,1.196007592
11630,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11631,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
11632,盐田,0.529857404,0.701054974,0.497152473,0.636912108
11633,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
11634,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
11635,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11636,马田,1.434209198,2.386391483,1.323481277,1.877162999
11637,沙头角,1.537281291,2.010741046,1.378543288,3.022073593
11638,沙河,0.95058121,1.011315789,0.892188529,1.676762445
11639,新安,1.096075918,1.859223965,0.96771805,1.983177573
11640,南山,0.961087074,1.120462464,0.918695989,1.223089443
11641,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
11642,石井,1.095186477,0.83476986,1.138440047,1.071651988
11643,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11644,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11645,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
11646,沙井,0.894402413,1.228040985,0.855552605,1.051024182
11647,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
11648,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
11649,吉华,1.47402252,3.012964106,1.259690886,3.157938842
11650,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
11651,西乡,1.631334739,2.788388017,1.47720122,2.81787235
11652,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
11653,横岗,1.341459423,1.685529879,1.272615103,1.618607018
11654,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11655,平湖,0.879836468,1.058752781,0.852515303,0.9394891
11656,新安,1.096075918,1.859223965,0.96771805,1.983177573
11657,龙城,1.032790398,1.534438793,0.913494517,1.828797433
11658,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
11659,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
11660,西乡,1.631334739,2.788388017,1.47720122,2.81787235
11661,龙华,1.597569043,2.400187451,1.498110496,2.173665143
11662,马田,1.434209198,2.386391483,1.323481277,1.877162999
11663,坪地,0.862559819,0.909160933,0.856301772,0.836471827
11664,大浪,1.27398401,1.995108214,1.189943817,1.615465016
11665,福城,1.297196789,1.62272861,1.258331072,1.48207438
11666,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11667,坪山,0.834509247,1.265415001,0.748411411,1.177001981
11668,东湖,2.718477582,4.241413565,2.362029002,4.121560777
11669,沙头,1.218733137,1.135413164,1.261032322,0.917112429
11670,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11671,福城,1.297196789,1.62272861,1.258331072,1.48207438
11672,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11673,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
11674,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11675,观澜,0.879911918,1.167959005,0.843848794,1.091015454
11676,南湾,1.729824152,2.266522878,1.606304647,2.734644297
11677,平湖,0.879836468,1.058752781,0.852515303,0.9394891
11678,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11679,马峦,1.118321354,1.350914941,1.074899653,1.241103468
11680,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11681,新湖,1.006229174,1.280551781,0.972446616,1.196007592
11682,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11683,南园,4.795493309,6.184497326,4.689271208,3.470876325
11684,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
11685,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11686,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11687,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
11688,福城,1.297196789,1.62272861,1.258331072,1.48207438
11689,新湖,1.006229174,1.280551781,0.972446616,1.196007592
11690,新湖,1.006229174,1.280551781,0.972446616,1.196007592
11691,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11692,坂田,1.868042149,3.107379837,1.704528568,3.085177833
11693,马峦,1.118321354,1.350914941,1.074899653,1.241103468
11694,南头,0.802423551,0.937484878,0.756033588,1.186319263
11695,公明,1.096042471,1.73918053,1.022954368,1.33889803
11696,西乡,1.631334739,2.788388017,1.47720122,2.81787235
11697,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
11698,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
11699,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
11700,航城,1.099995116,1.499080794,1.052127897,1.333922652
11701,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11702,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
11703,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11704,新桥,1.151349327,1.693095925,1.090308406,1.338545407
11705,西丽,0.839335242,0.798999385,0.854103057,0.71050897
11706,沙河,0.95058121,1.011315789,0.892188529,1.676762445
11707,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
11708,观澜,0.879911918,1.167959005,0.843848794,1.091015454
11709,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11710,南山,0.961087074,1.120462464,0.918695989,1.223089443
11711,南湾,1.729824152,2.266522878,1.606304647,2.734644297
11712,观湖,1.361897993,2.347528484,1.238478236,2.111823904
11713,坪山,0.834509247,1.265415001,0.748411411,1.177001981
11714,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
11715,大浪,1.27398401,1.995108214,1.189943817,1.615465016
11716,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11717,福田,1.162937815,1.381736609,1.145141306,0.96554888
11718,西乡,1.631334739,2.788388017,1.47720122,2.81787235
11719,沙井,0.894402413,1.228040985,0.855552605,1.051024182
11720,沙井,0.894402413,1.228040985,0.855552605,1.051024182
11721,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
11722,新湖,1.006229174,1.280551781,0.972446616,1.196007592
11723,南湾,1.729824152,2.266522878,1.606304647,2.734644297
11724,西丽,0.839335242,0.798999385,0.854103057,0.71050897
11725,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
11726,坪地,0.862559819,0.909160933,0.856301772,0.836471827
11727,龙城,1.032790398,1.534438793,0.913494517,1.828797433
11728,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11729,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
11730,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
11731,公明,1.096042471,1.73918053,1.022954368,1.33889803
11732,航城,1.099995116,1.499080794,1.052127897,1.333922652
11733,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
11734,桃源,0.920192043,1.08840051,0.87629484,1.22730542
11735,清水河,0.869689725,1.025353918,0.836546113,0.95397477
11736,龙田,0.55828226,0.581945191,0.55793284,0.48795227
11737,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
11738,梅林,0.839620488,0.99390063,0.799138721,0.996311587
11739,航城,1.099995116,1.499080794,1.052127897,1.333922652
11740,坂田,1.868042149,3.107379837,1.704528568,3.085177833
11741,龙田,0.55828226,0.581945191,0.55793284,0.48795227
11742,吉华,1.47402252,3.012964106,1.259690886,3.157938842
11743,航城,1.099995116,1.499080794,1.052127897,1.333922652
11744,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
11745,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11746,大浪,1.27398401,1.995108214,1.189943817,1.615465016
11747,公明,1.096042471,1.73918053,1.022954368,1.33889803
11748,平湖,0.879836468,1.058752781,0.852515303,0.9394891
11749,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
11750,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
11751,吉华,1.47402252,3.012964106,1.259690886,3.157938842
11752,石岩,1.463832996,2.01273977,1.397455731,1.786847207
11753,民治,1.831956428,3.464319524,1.598459078,4.035224565
11754,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
11755,园山,1.307601366,1.42019498,1.296267564,1.166472805
11756,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
11757,公明,1.096042471,1.73918053,1.022954368,1.33889803
11758,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
11759,公明,1.096042471,1.73918053,1.022954368,1.33889803
11760,航城,1.099995116,1.499080794,1.052127897,1.333922652
11761,坪地,0.862559819,0.909160933,0.856301772,0.836471827
11762,民治,1.831956428,3.464319524,1.598459078,4.035224565
11763,新安,1.096075918,1.859223965,0.96771805,1.983177573
11764,盐田,0.529857404,0.701054974,0.497152473,0.636912108
11765,南头,0.802423551,0.937484878,0.756033588,1.186319263
11766,沙井,0.894402413,1.228040985,0.855552605,1.051024182
11767,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
11768,观澜,0.879911918,1.167959005,0.843848794,1.091015454
11769,公明,1.096042471,1.73918053,1.022954368,1.33889803
11770,,,,,
11771,民治,1.831956428,3.464319524,1.598459078,4.035224565
11772,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
11773,公明,1.096042471,1.73918053,1.022954368,1.33889803
11774,南湾,1.729824152,2.266522878,1.606304647,2.734644297
11775,公明,1.096042471,1.73918053,1.022954368,1.33889803
11776,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
11777,东湖,2.718477582,4.241413565,2.362029002,4.121560777
11778,新湖,1.006229174,1.280551781,0.972446616,1.196007592
11779,马峦,1.118321354,1.350914941,1.074899653,1.241103468
11780,坪地,0.862559819,0.909160933,0.856301772,0.836471827
11781,观湖,1.361897993,2.347528484,1.238478236,2.111823904
11782,福永,1.30367256,1.959614418,1.224718292,1.697400331
11783,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
11784,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
11785,南澳,0.648221637,0.827786977,0.569818484,1.67262427
11786,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
11787,龙田,0.55828226,0.581945191,0.55793284,0.48795227
11788,光明,0.929911199,1.729660972,0.802449921,2.442796549
11789,石井,1.095186477,0.83476986,1.138440047,1.071651988
11790,公明,1.096042471,1.73918053,1.022954368,1.33889803
11791,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
11792,公明,1.096042471,1.73918053,1.022954368,1.33889803
11793,观湖,1.361897993,2.347528484,1.238478236,2.111823904
11794,翠竹,1.586958987,2.108702675,1.44330663,2.245362881
11795,西丽,0.839335242,0.798999385,0.854103057,0.71050897
11796,新湖,1.006229174,1.280551781,0.972446616,1.196007592
11797,东湖,2.718477582,4.241413565,2.362029002,4.121560777
11798,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
11799,西乡,1.631334739,2.788388017,1.47720122,2.81787235
11800,公明,1.096042471,1.73918053,1.022954368,1.33889803
11801,招商,0.698220414,0.85345792,0.63570293,1.281710956
11802,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
11803,观湖,1.361897993,2.347528484,1.238478236,2.111823904
